id,tweet,date
1400501084209221633,"@peculiarbaptist and . . . . why has moderna failed, for about 20 years, to bring a vaccine to market? despite repeated attempts, never made it out of clinical trials. why? and what, if anything, have they done differently this time?",2021-06-03 17:14:13+00:00
1400074142167322625,"@kitepharma @gileadsciences @novartis @uchicagomed @roche @bayer @bluebirdbio @astrazeneca @uwmadison @hopkinsmedicine @stanfordmed @taurx @lundbeck @tueindhoven @pfizer @ibm @michiganstateu @seattlegenetics @emoryuniversity @nih @vcu @clevelandclinic @medicalcollege @universityofky @uofalabama @harvardchansph @cvspharmacy @biontech_group @moderna_tx “biontech founders ugur sahin and ozlem tureci also had #cancervaccines in mind from the beginning. the company has eight potential #cancer treatments in human trials. ‘while we believe our approach is broadly applicable across a number of therapeutic …”

https://t.co/1153w3d9sd",2021-06-02 12:57:42+00:00
1399680541239218186,"what i am watching tonight...

#cruelsummer

i am getting my 2nd dose of the moderna vaccine in a bit and am a little worried about the side effects, plus i still plan to try my #banjo-kazooie stream from 5:30p-8p so i may be too exhausted for it. but that's not all...",2021-06-01 10:53:40+00:00
1400206856354775043,our vaccines are on the roll! the moderna and pfizer vaccines will be available at the monroe midway thru june 5! no appointment necessary. #letsgetback https://t.co/0hd48jnfdp,2021-06-02 21:45:03+00:00
1399774662997983236,moderna seeks full fda approval for its covid-19 vaccine https://t.co/fr2q5tranh  #todaysmedicalupdate #medicine #health #patients #nhs #fmrevolution #today #insurance #pharmaceutical #biotech #covid19 #coronavirus #doctor #policy #vaccine #medtech please retweet,2021-06-01 17:07:40+00:00
1400846231128051714,"@shalimar888 @miketsarver @middlec62491843 @thehill you really need to work on your arithmetic skills. the candidate vaccines for both the pfizer and moderna vaccines in use today entered phase 1 testing in march 2020. those test subjects are still being closely monitored today.

btw, that was months ahead of operation warp speed.",2021-06-04 16:05:42+00:00
1400489201888542725,"“the current data on the [pfizer and moderna] mrna vaccines is very promising,” says akiko iwasaki, phd, a professor of immunobiology at yale school of medicine and an investigator of the howard hughes medical institute. https://t.co/mmfjpixrdx",2021-06-03 16:27:00+00:00
1400369309461803011,"@caelisangelus there you go then. my friend got the shot and she was so proud. she was asking me which vaccine i want to get as if it’s candy and i can reach in and grab one of my favorite one. i got pfizer, which one are you gonna get? moderna, pfizer, astrazeneca, or j&amp;j? um, how about none?",2021-06-03 08:30:35+00:00
1400166002189537284,"lonza, moderna expand covid vax mfg. alliance - contract pharma https://t.co/xt6jjgboss",2021-06-02 19:02:43+00:00
1401660158892285955,"@erictopol uk has a lower vaccination rate, is vaccinating with az vaccine with lower efficacy than pfizer &amp; moderna vaccines, and has poor mitigations in schools (no masks since may 17th) that have become drivers of transmission. but us has higher community transmission &amp; is opening up.",2021-06-06 21:59:58+00:00
1400047274613485568,unicef and moderna $mrna  announce long term agreement to supply vaccine on behalf of the covax facility https://t.co/qo0c3gaw9t https://t.co/dbpjgte1el,2021-06-02 11:10:56+00:00
1401236057904013320,"@molliekatzen i have had two siblings who got knocked out by shingles. both *strongly* recommend that i get the vaccine asap. because of how awful the alternative is. i'm planning on it later this summer (but i did have some side effects from moderna, yikes).",2021-06-05 17:54:44+00:00
1399780546364981250,"moderna asked the fda for full u.s. approval of its covid-19 vaccine, becoming the second drugmaker in the u.s. to seek a license that will allow it to market the shots directly to consumers https://t.co/wtfvgeoiq0",2021-06-01 17:31:03+00:00
1401385093399150594,"@lunchalotdulac @leetsbill @unyil81855105 @williamyang120 the us pledged to donate 60 million az vaccines, but those won't be sent out until july. in recent weeks, they agreed to send out 20 million doses of moderna, phizer, and j+j this june. the first round of donations will be these, and not az.
https://t.co/nlqqola8zb",2021-06-06 03:46:57+00:00
1400036508128661514,@arpit971 we don’t need stop pfizer or moderna?only helps availability. helps india to become even vaccine destination. btw covishield hasn’t inspired ppl abroad. largely developed countries not recommending sii made vaccine. these r the facts of the world which is very diff outside india!,2021-06-02 10:28:09+00:00
1400145432710238209,"naci guidance now aligns with manitoba's shift to mrna vaccines after az

also, naci guidance now says pfizer and moderna can be used as second doses for one another.",2021-06-02 17:40:59+00:00
1400050072201486337,i urge shri @drhvoffice to immediately prioritize vaccinations for pregnant women. vaccines like pfizer and moderna (that are known to be safe for pregnant women) should be made available in india #pregandcovid - sign the petition! https://t.co/8vfejqj6wv via @changeorg_india,2021-06-02 11:22:03+00:00
1399993804237705216,moderna to double eu vaccine manufacturing with new dutch site https://t.co/ivngbyemev,2021-06-02 07:38:28+00:00
1401283951856078848,i’m free! i haves the two #vaccine shots! #moderna ! https://t.co/faxezg21mb,2021-06-05 21:05:03+00:00
1399834516395642884,"vaccine appointments are available at

walgreens/duane reade (moderna)
575 lexington avenue, manhattan, ny, 10022
(800) 925-4733

https://t.co/jng5gkxztv",2021-06-01 21:05:31+00:00
1400495109943267329,"q: i got astrazeneca (az) as my 1st covid-19 vaccine dose. what are 2nd dose options?
a: sha will offer 2nd dose az clinics to eligible residents after june 6. you can get az as 2nd dose or pfizer or moderna. recommended 12 wks btw az doses but must be &gt;28 days if choosing other. https://t.co/gfnhuzh9y5",2021-06-03 16:50:28+00:00
1399748675233107975,"us drugmaker moderna applied to the food and drug administration (fda) for full approval of its coronavirus vaccine
https://t.co/iqoomouwvp https://t.co/pesajoghvs",2021-06-01 15:24:24+00:00
1400573059837304839,"b.c. pharmacies to deliver astrazeneca 2nd doses starting monday. people should not call, but will be contacted once pharmacists are ready to deliver the vaccines. 
2nd dose appointments for pfizer/moderna are also being booked starting next week. #bcpoli  https://t.co/1k5mznhtdc",2021-06-03 22:00:13+00:00
1400329172153606144,"@jopebrooks @gmbutts @justintrudeau city councillors should not be this ill-informed. no screw up happened. china wasn't in contention when gov ordered vaccines from moderna 07/24/20 &amp; pfizer 08/04/20. both corps announced 07/27 (or 07/31) that 2nd stage human tests would begin.

conservative premiers screwed up!",2021-06-03 05:51:06+00:00
1400332332498706432,@hcmore2 my husband did but just for a day. did you get moderna or pfizer? just imagine what covid would have done?! #vaccinessavelives,2021-06-03 06:03:39+00:00
1399747949005971459,"so health canada is expected to say today it’s safe to mix vaccines for your two doses. 
should i get pfizer this weekend (i have an opportunity) or wait for moderna 2nd doses to roll around?",2021-06-01 15:21:31+00:00
1400561902787330049,"new: british columbians who received astrazeneca as dose one can choose to have az as dose two as well, or one of the mrna vaccines (pfizer or moderna). the pharmacy where you got az will contact you to book a second appointment. @cbcnewsbc #cbc #bcpoli #bcleg #coronavirus",2021-06-03 21:15:53+00:00
1400794710273298440,"vaccine appointments are available at

walgreens/duane reade (moderna)
1710 crosby avenue, bronx, ny, 10461
(800) 925-4733

https://t.co/jl4v4lsiaj",2021-06-04 12:40:59+00:00
1400691028152111113,"moderna’s warning raises the alarm for the entire vaccine market https://t.co/au9k5xtpe5
this shit is here to stay, but hopefully alka-seltzer will ease the symptoms.",2021-06-04 05:48:59+00:00
1400754603780579331,"✅ bharat biotech’s covaxin
✅ moderna

vaccines are safe! be part of the bida bakunation!

#resbakuna
#bidasolusyon plus sa covid-19
#explainexplainexplain
#bidaangmaydisiplina",2021-06-04 10:01:36+00:00
1400801570544042006,"@openupbritain reality effectiveness:
0·9% for the pfizer–biontech, 1% for the gamaleya, 1·4% for the moderna–nih, 1·8% for the j&amp;j, and 1·9% for the astrazeneca–oxford vaccines.
source:
https://t.co/6lhnnhhexm",2021-06-04 13:08:14+00:00
1400084480690249730,indian govt likely to grant pfizer and moderna indemnity against legal proceedings as part of its bid to ramp up covid-19 vaccine supply #covid19 #covid #covidvaccine #pfizervaccine #modernavaccine,2021-06-02 13:38:47+00:00
1399728499368267777,american pharmaceutical company moderna says it has begun the process to win full u.s. regulatory approval for the use of its covid-19 vaccine in adults. https://t.co/vwjq0dawho,2021-06-01 14:04:14+00:00
1401445266457305092,pedro what vaccine did you get? pfizer? moderna? sugondese?,2021-06-06 07:46:03+00:00
1401157779172253699,"@peterhotez before vaccines are available to infants and kids, can we see when a booster shot is most likely to pass on antibodies to a baby when the mother is pregnant or breastfeeding? fully vaxxed (2shots of either pfizer or moderna) pregnant mamas can get the pfizer booster..",2021-06-05 12:43:41+00:00
1400043214409715719,"@walidgellad we are not novax, and i totally agree with your message. pfizer and moderna are running clinical trials in six months old babies, and the problems are cuba (subunit vaccine-candidates) or china...personally, not a fair model the non-public biotech in this economic system...",2021-06-02 10:54:48+00:00
1400090931089584130,"@bad_bec did you read the article? did you read the follow up? do you understand that, although it's not as good as pfizer or moderna (it's a traditional vaccine) it was still shown to be as safe and effective as any other traditional vaccine.

sweden lifted their suspension...",2021-06-02 14:04:25+00:00
1399772724608839680,"""astrazeneca recipients can get moderna or pfizer for second covid-19 shot, naci says""  https://t.co/3my7i5oz6e",2021-06-01 16:59:58+00:00
1400326860215447554,"after pfizer and moderna, now @seruminstindia wants indemnity. they argue the rules should be the same for all. will the govt agree? will it be @bharatbiotech next? @adarpoonawalla #vaccines #vaccineswork #covid",2021-06-03 05:41:54+00:00
1399834349844013066,"vaccine appointments are available at

rite aid pharmacy (moderna)
122-02 liberty avenue, queens, ny, 11419

https://t.co/pa1nsd7lko",2021-06-01 21:04:51+00:00
1401191685825040388,"2nd moderna dose done👍💉
side effects are much worse than 1st dose but worth protection from covid. https://t.co/r8berbbsnh",2021-06-05 14:58:25+00:00
1400026819215101952,1st dose of vaccine done. moderna boi.,2021-06-02 09:49:39+00:00
1400919654017601536,@alankohler or moderna for the whole country. i can’t see how we are not going to have ongoing lockdowns and a burden on health system if the majority are vaccinated with a lower efficacy vaccine. sorry dave sharma.,2021-06-04 20:57:28+00:00
1400063384586838017,"@eighth_block @dfisman @fourwinns298 for now the reports in those who received pfizer.  as moderna very similar in how the vaccine works, not unlikely to see this with moderna vaccines as well.  please note that there is an incidence of myocarditis in the general population as well as the possibility in covid-19.",2021-06-02 12:14:57+00:00
1399742453385773056,have you received your #covid19 vaccine yet? #findyourshot #moderna #ncpol https://t.co/uillrj9ose,2021-06-01 14:59:41+00:00
1400020781300699140,"@nhsuk good morning you lovely people! i'm desperate for some help. my first covid jab was moderna and had to ring 119 to rebook my second jab appointment so i get the correct vaccine. neither 119, nor my surgery, can rebook me for anything apart from astra zeneca. what do i do?",2021-06-02 09:25:40+00:00
1399691806401470466,@suesproject @shereenbhan 25 crores is the expected monthly production figure from domestic manufacturing by august. the union govt is also in negotiations with pfizer &amp; moderna in us &amp; they are also trying to get the extra az vaccines in us. we don't know how many such tricks they have up their sleeves.,2021-06-01 11:38:26+00:00
1400003857531293696,"lonza to install new production line at geleen to increase moderna covid-19 vaccine output by 300 million doses per year
read at cphi online
https://t.co/eifmevjdjd https://t.co/chgjyn2ex4",2021-06-02 08:18:25+00:00
1400110572574633988,"25 medical clinics and pharmacies will receive about 5k mrna vaccines (pfizer, moderna).... can be used for first and second dose (for those eligible)",2021-06-02 15:22:27+00:00
1400034326490853390,"moderna to double eu vaccine manufacturing with new dutch site - politico europe
https://t.co/euff0qeuhe",2021-06-02 10:19:29+00:00
1400809169960280083,"@ankitdoshi0704 @timesofindia they produce less antibodies against just the delta varient not all the varients.
it is still effective but might be a bit weak.
the push for phizer and moderna is to get as many vaccines as possible to vaccinate as many people as possible in short time.",2021-06-04 13:38:26+00:00
1400142287720443905,"""as the virus spreads, it is rapidly mutating."" 

this ominous warning from moderna could shake up the covid vaccine market https://t.co/jgc2i85vuu",2021-06-02 17:28:29+00:00
1401041500356681728,"🧪 vaccines used globally

moderna (contd.):
🇵🇹 pt 🇵🇸 ps 🇶🇦 qa 🇷🇴 ro 🇷🇼 rw 🇸🇬 sg 🇺🇸 us",2021-06-05 05:01:38+00:00
1400527820070195202,"moderna initiates rolling bla for its covid-19 vaccine @moderna_tx
 https://t.co/pndwvwy05b https://t.co/bv3s8l3as4",2021-06-03 19:00:27+00:00
1399728720982773763,coronavirus: moderna seeks full fda approval of covid-19 vaccine https://t.co/kiph74zfyd,2021-06-01 14:05:07+00:00
1400560566159118337,"due to some persistent supply issues with moderna, some british columbians will likely be offered pfizer for their second dose. rebooking is an option.

while it is ""safe and effective"" to mix and match covid shots, dr. henry says ""it is preferable"" to match doses.",2021-06-03 21:10:34+00:00
1400147634728411139,"a pharmacist at shoppers topsail by the village mall says they have moderna doses ready to go for first shots, you can phone and book for you vaccine appointment. 

368-6084 ext 33
#covid19nfld",2021-06-02 17:49:44+00:00
1400381539603595264,@thenagging_wife @emmabooth78 @shosky1 funnily enough they've just started producing the moderna vaccine too ☺️,2021-06-03 09:19:11+00:00
1399742212800397319,"coronavirus: naci to recommend mixing az, pfizer, moderna vaccines | ctv news https://t.co/wjrzg47u9o",2021-06-01 14:58:44+00:00
1401235755591258112,these smiles are brought to you by @moderna_tx which made this reunion of friends (from around the world) possible. #vaccines @_thekyleclark https://t.co/yq5d3lrlqn,2021-06-05 17:53:32+00:00
1399830667031048194,@ab_vax do you know if we will be able to select our 2nd dose vaccine (pfizer vs moderna) to match what was received for shot #1?,2021-06-01 20:50:13+00:00
1400625427442401283,"about one in six new jerseyans say they won't get covid-19 vaccine 
https://t.co/jpn8t1pjrn
#children #covid19 #democrats #education #government #moderna #newjersey #pfizer #poll #republicans #rutgersuniversity #university #vaccines https://t.co/cgdfnljqja",2021-06-04 01:28:18+00:00
1399551926270935045,"@aby27665260 @torontostar ...... our vaccines are from moderna, and pfizer... which are american and european... your xenophobia seems unstoppable by facts",2021-06-01 02:22:36+00:00
1401186839835209728,"@cdcgov after the moderna vaccines (both), my period changed the opposite way. i now have 0 cramps during my cycle, i used to get really painful debilitating cramps, and now nothing 😳.",2021-06-05 14:39:10+00:00
1400167407101091846,"matt had the moderna covid vaccine yesterday and by joe, it's hit him like a ton of bricks. i would say he moans all the time anyway but he actually has a reason too now 😣 #vaccine #covid19  #moderna",2021-06-02 19:08:18+00:00
1401181362392948742,"i am fortunate to have the option to receive either astrazeneca again or pfizer/moderna as my second shot. thankfully so far studies on mixing vaccines is pointing to worse side effects, but more antibodies soooooo i’m gonna be the ubervaxxman.",2021-06-05 14:17:24+00:00
1399851173855825923,"to date, 3,303,334 doses of pfizer-biontech, moderna and astrazeneca covid-19 vaccines have been administered in b.c., 191,222 of which are second doses. 70.4% of all adults in bc have received their first dose. https://t.co/yiwnkeyini
2/2",2021-06-01 22:11:42+00:00
1400724206648758275,"@mitch_it333 @tashtania @dayalarshp61 the mismanaged pandemic , the slow vaccination is your government’s fault, not like they don’t have the brains or money to do right! where i stay, more than 50% of the population have received their first dose of pfizer or moderna vaccines! and things are pretty much normal",2021-06-04 08:00:49+00:00
1399966698049003521,"15 year old boy dies of a heart attack 2 days after taking the pfizer vaccine, followed shortly after a 1 year old boy having convulsions and seizures dying 2 days later after the moderna vaccine and the other, a 2 year old girl who 5 days after having the pfizer vaccine is dead. https://t.co/gnakao7fgc",2021-06-02 05:50:45+00:00
1399625795069300741,"@annalog28694349 @kuomintang chinese vaccine? i thought pfizer and biontech based in germany and vaccines are distributed from europe. same, moderna is distributed from eu countries. and yes, ddp should be blamed that they don't buy vaccine from bnt and moderna.",2021-06-01 07:16:07+00:00
1400861531399655430,"@bereel8 @mossmossripley @pootseth @ogcrypt @lovinrik @dominique_itv ""a growing body of evidence indicates that people fully vaccinated with an mrna vaccine (pfizer-biontech and moderna) are less likely to have asymptomatic infection or to transmit sars-cov-2 to others"" - https://t.co/xwryavqlqg",2021-06-04 17:06:30+00:00
1401200006607130625,"🧪 vaccines used globally

moderna (contd.):
🇵🇹 pt 🇵🇸 ps 🇶🇦 qa 🇷🇴 ro 🇷🇼 rw 🇸🇬 sg 🇺🇸 us",2021-06-05 15:31:29+00:00
1399729086990147584,moderna seeks full fda approval for covid-19 vaccine https://t.co/w4thuetqrm via @foxnews,2021-06-01 14:06:34+00:00
1400601960198262784,the mrna vaccine revolution is just beginning: both moderna co-founder derrick rossi and the british biologist richard ... hiv is a long-term infection – hiding quietly inside our cells rather than ... https://t.co/3kwfdhaefl,2021-06-03 23:55:03+00:00
1399767125313482755,"first dose of the vaccine scheduled! let's goooooooooooo!!!!!!!!!!!!!!  (of moderna, which wrecked everyone i know. i'm scared lol.)  but ready to maybe hug my dad again? lol

i'm so freaking paranoid for my immunocompromised loved ones. 🥺🥺🥺i hope all this works.",2021-06-01 16:37:43+00:00
1400525963868446720,@bigsledge03 @jimcrastination @oideegan @ayocaesar i stated that i got the az vaccine when i posted about it. i've seen people saying they got the moderna vaccine. i think you might be in search of an issue that doesn't exist.,2021-06-03 18:53:04+00:00
1400252670720364547,"@ladypoop2 @ianhartley_ i believe the moderna vaccine costs more than pfizer.

but astra zeneca is definitely cheapest out of the three options.",2021-06-03 00:47:06+00:00
1401222388893822984,"individuals 70+, as well as individuals who received their first mrna (pfizer or moderna) covid-19 vaccine dose on or before march 31, are now eligible to book their second dose vaccine appointment. visit https://t.co/bqxdixll1k for details.",2021-06-05 17:00:25+00:00
1400145780413923330,"#gravitas | will india get vaccines from @pfizer and @moderna_tx this year?
reports say the indian government could make major concessions to get these shots.
the vaccine makers may get indemnity.
@palkisu tells you more. https://t.co/thqns1bkqk",2021-06-02 17:42:22+00:00
1399830566988619791,info about the #safety of the #covidvaccine in a dozen #languages #savelives kudos to @cotesaintluc and mayor @mbrownsteincsl for continuing to #lead by example with this #lifesaving initiative. whether @pfizer @moderna_tx @astrazeneca #getvaccinatedasap https://t.co/uwmtizpaum,2021-06-01 20:49:49+00:00
1399834351550992398,"vaccine appointments are available at

rite aid pharmacy (moderna)
1510 st. nicholas avenue, manhattan, ny, 10033

https://t.co/h5pyu7xxxs",2021-06-01 21:04:51+00:00
1400063977028259842,"now, that's 100% of everyone i know got sick from the moderna vaccine in one way or another, including covid-19, a severe case of influenza or shingles. impressive. #opnwo",2021-06-02 12:17:18+00:00
1401218045331267585,"the pfizer and moderna vaccines are made using messenger rna, or mrna, a technology that delivers a bit of genetic code to cells",2021-06-05 16:43:10+00:00
1400097658119802888,"omg!  we don't have enough gun violence in this country already, and they want to randomly provide guns to anyone willing to obtain a moderna, pfizer, or j&amp;j vaccine?  the lamebrain concocting that idea should be shot with his own pistol! https://t.co/7rhwvl4zju",2021-06-02 14:31:08+00:00
1399834452067508227,"vaccine appointments are available at

walgreens/duane reade (moderna)
39-20 bell boulevard, queens, ny, 11361
(800) 925-4733

https://t.co/mhihvyf6ue",2021-06-01 21:05:15+00:00
1400831947220283395,"karikó, who is the vice-president of biontech, became best known for her work with mrna technology that is used in the pfizer and moderna covid vaccines. https://t.co/2kts9ylbc1",2021-06-04 15:08:57+00:00
1400530301193900032,"next time im in trouble with someone that believes to be the authority, i will say that moderna/johnson&amp;johnson/pfizer-biontech made me do it and then find a thirsty lawyer #vaccinemanufacturersareresponsibleformyactionsgonewrong",2021-06-03 19:10:19+00:00
1401082889706430465,"@chellaney when the goi insists on responsibility from vaccine manufacturers, many in the indian urban masses join in with political overtones regarding availability issues, blaming the administration for unavailable pfizer, moderna and j&amp;j jabs! this aspect doesn't bother them now!",2021-06-05 07:46:06+00:00
1400451308969107463,"if you would like to boost your first astra zeneca vaccine with moderna and you meet criteria for second doses, give us a call 1-306-268-2002 #stickittocovid #weareinthistogether https://t.co/ls9nsgajk6",2021-06-03 13:56:25+00:00
1399695717569118209,writing ads for vaccines is no different than writing ads for cannabis. we all know moderna is great for sleep and to stimulate appetite while pfizer is more uplifting and creative .. like when you need to study but still want to get high,2021-06-01 11:53:58+00:00
1400517020832219147,covax: unicef signs agreement for 34 million moderna covid-19 vaccines .... https://t.co/sf9ldarvqv,2021-06-03 18:17:32+00:00
1399720811620098049,"moderna has announced that that it has initiated the rolling submission process with the fda for a biologics license application (bla) for the licensure of its covid-19 vaccine — a full approval, as opposed to an eua.
https://t.co/gqlvs9c6us",2021-06-01 13:33:41+00:00
1399652190759702529,"@timusilluminati @utid_1878 @dougmorton @ranaayyub @reallyswara @sitaramyechury @rahulgandhi @narendramodi @pfizer @moderna_tx @rsprasad @pmoindia justice in india is too delayed and ultimately denied. vaccines : the cost if 30-80 and sold at 850-2000 officially. unofficially also at 4850. the govt is not taking any steps against monopoly, hoarding and black marketing. if these are set right, lot of issues can be resolved.",2021-06-01 09:01:01+00:00
1400941009794646018,@zyiteblog wishful thinking.  our hope is that pfizer and moderna vaccines arrive soon!!!,2021-06-04 22:22:19+00:00
1400538141904314372,"on has officially updated guidance for combining vaccine doses. starting june 4th, first dose az can be followed by pfizer/moderna after 12 weeks. mrna vaccine 1st &amp; 2nd doses may also be mixed if the original vaccine product received is unavailable. https://t.co/zbasqttzyy",2021-06-03 19:41:28+00:00
1399731207441719298,"the first batch of the @moderna_tx #covid19 vaccine, enough for 27,500 people, arrived in south korea on tuesday, health authorities said / @yonhapnews https://t.co/dbqwelzbuw",2021-06-01 14:15:00+00:00
1401387885559906307,"if ever i got a vaccine, i want it to be moderna. but that's not saying that i wld get one coz fact remains the bull of the first ones who got one them in singapore were prs, not citizens. not even those in law and rescue. so you can't blame us for not trusting the govt.",2021-06-06 03:58:03+00:00
1401342580055416840,"@rinaindc @melodyisdestiny @tomlobianco the two mrna-based vaccines, pfizer &amp; moderna, were already undergoing testing - before operation warp speed - had any speed.",2021-06-06 00:58:01+00:00
1400294214244601858,"@dan50922716 @wtfvcc @bladeedge861 @chrisperritx @abughazalehkat your decision obviously. speaking of which though, every vaccine being administered has gone through clinical trials. (your above tweet) kind of confused how you think they haven’t. moderna was developed over a year ago.",2021-06-03 03:32:11+00:00
1401554164790988800,"💉 «covid built the infrastructure for the mrna future  [...] you can get a target within six weeks [...] biontech is working on at least seven new vaccines. moderna has nine vaccines in its pipeline»

https://t.co/8zjvatkyri",2021-06-06 14:58:47+00:00
1399920368245100549,is the tga looking at this here @normanswan?  canada allows astrazeneca vaccine recipients to get pfizer or moderna jab for second dose https://t.co/jrozqmponj,2021-06-02 02:46:39+00:00
1399523295137976321,"impact of lipid nanoparticle size on mrna vaccine immunogenicity.
| luis a. brito @moderna_tx |
#lipidnanoparticle #mrnavaccine #particlesize
[open access]
https://t.co/ffjunnl1za https://t.co/sa3umqux3p",2021-06-01 00:28:50+00:00
1399793104165638146,@raghavansweta @bulletmanv @vtrade7 @wtf_1234567890a @vmaya11156 @ha_realize @kasaveri @drakchaurasia @nicefiddler @aboutindia @maine_kaha @r_mig86 @abanand9 @rita_banerji @sanchak74 @gvdbossche @toiindianews @jagritirana7 @mi6rogue @c400_t this is difficult to understand for a lay person but does this imply mrna vaccines like pfizer &amp; moderna should ideally be safer than viral vector ones like astrazeneca/covishield or covaxin?,2021-06-01 18:20:57+00:00
1399968452371050497,"@zeasdepresssed note how the vaccine isnt made by the army corps of engineers but instead by pfizer, moderna and j&amp;j.

who cured ebola? the army corps.

who cured sars? the army corps.

but now they cant do it this time?",2021-06-02 05:57:43+00:00
1400495200653479941,"big pharma monopolies = countries waiting until 2023 for widespread vaccination
@pfizer @moderna_tx @biontech_group @astrazeneca @novavax @jnjnews must #joinctap + share vaccines with the world
govts must support #tripswaiver @wto
#peoplesvaccine
https://t.co/oveljnkaiz",2021-06-03 16:50:50+00:00
1401322523845816320,"@zammi @rabbiyonah yes, i have had 2 covid vaxxes of moderna. first one was ""the wanted poster"" to notify the antibodies. second one was the anti bodies saying, ""seen bad guy. surrounded."" my temp went up to 103.7 on day 2 after vax #2. no side effects after vax in parking lot. then: wham!",2021-06-05 23:38:19+00:00
1399533052376670210,"@favxur got the moderna in february and had no symptoms, plus i was totally exposed to covid and didn’t catch it! i don’t judge either. get the shot ... don’t get the shot.",2021-06-01 01:07:36+00:00
1400422012548378635,"if i had astrazeneca for my first jab, should a switch to pfizer for my second? here’s what health experts say about mixing vaccines https://t.co/1pwi0rllxq #covidcanada #astrazeneca #moderna #covid19 #vaccines #pfizer #coronavirus #cdnpoli #snrtg",2021-06-03 12:00:01+00:00
1400292138504527874,"“the #covid19 #vaccines available in the us are extremely effective…w/3 that offer 66% to 95% overall efficacy, &amp; even higher protection against severe illness &amp; death…this potency hinges on the fact we take the #vaccine as directed…both doses of either…#moderna or #pfizer…” https://t.co/d05hdghlmx",2021-06-03 03:23:56+00:00
1401483290473730051,"@halley1001 if you’re also a doctor, you present all treatment modalities to your patient without cherry-picking data. saying that “all vaccines are equally effective” is clearly dishonest. singapore’s sinovac is not part of the gov’t program. they’re pfizer/moderna.",2021-06-06 10:17:09+00:00
1399735012463988744,moderna announced tuesday it has officially filed for full approval from the u.s. food and drug administration for its two-dose covid-19 vaccine. https://t.co/itbxzij3xa,2021-06-01 14:30:07+00:00
1400469922296352773,"[on] burlington 18+
mount royal pharmacy (ida) - 2047 mount forest drive
☀️14 moderna vaccines available!! 1st doses only!!☀️
☎️call to book: 905-332-8893 
booking appts today (june 3) between 1 and 5 pm!!!! #covid19on #vhcon",2021-06-03 15:10:23+00:00
1399739793593020418,moderna begins process seeking full fda approval for covid vaccine https://t.co/wx4mum7emq,2021-06-01 14:49:07+00:00
1401646331471540225,@fda @cdcemergency @cdcgov *we thank dolly parton for her huge part in saving lives in usa - with aiding: moderna vaccine financially! https://t.co/g0blnhyycl,2021-06-06 21:05:01+00:00
1400879928271273985,@tortilla_senpai 2nd vaccine + moderna?,2021-06-04 18:19:36+00:00
1400095280792576003,"watch: moderna exec talks about how mrna vaccines edit genetic code

https://t.co/7aiaotojbh",2021-06-02 14:21:42+00:00
1401441081582096386,"@joelaners same here got it wed,moderna one,had covid last oct pretty bad,3 days sick,feel ok today",2021-06-06 07:29:26+00:00
1400576876008009730,"‘moderna’s covid-19 vaccine sits alongside weather satellites, gps, drones, stealth technology, voice interfaces, the personal computer and the internet on the list of innovations for which darpa can claim at least partial credit.’ @theeconomist 

https://t.co/iaf0zfmnch",2021-06-03 22:15:23+00:00
1399767704849035270,"moderna said it has started the process of obtaining full approval of its covid-19 vaccine. it will submit data “on a rolling basis over the coming weeks,” which the fda will scrutinize.​  https://t.co/bpv8sa961c",2021-06-01 16:40:01+00:00
1399721445287157763,moderna begins process for full fda approval of its covid-19 vaccine https://t.co/qy2iqld7qd,2021-06-01 13:36:12+00:00
1399730972799627266,moderna files for full us approval of covid-19 vaccine - reuters https://t.co/6t1nudjzfs,2021-06-01 14:14:04+00:00
1400057068267180037,"2/2 have been offered the moderna covid-19 vaccine and 98% of those have received the vaccine.” in other words, the trial is unblinded, and the placebo group no longer exists.""",2021-06-02 11:49:51+00:00
1401512348133822468,moderna and pfizer vaccines show defense against variants https://t.co/prem7ujier,2021-06-06 12:12:37+00:00
1400900370528825349,"@michaelvgcollin @notorious_nose @matofkilburnia @carlylycett @ianbrown @lucympowell @mr_dave_haslam @jamesdelingpole the only vaccine that has been observed to cause such complications on a relatively large scale is the astrazeneca vaccine. the j&amp;j vaccine has been observed to cause an exceedingly rare type of clotting issue, but that’s it so far. the pfizer &amp; moderna vaccines show no long term",2021-06-04 19:40:50+00:00
1400519714418446340,@alisonatkin one of my colleagues has to wait for moderna and really needs the vaccine... it is nail biting. she has to wear a full filter mask in the meantime.,2021-06-03 18:28:14+00:00
1401280021164007426,"@winnipegsun @healthing_ca yes, completely agree. that’s exactly what i’m doing.  wish all the selfish little shits would do that as well but they are selfish little shits. #wearamask #wearadamnmask #getvaccinated #vaccination #vaccinated #covidisairborne #pfizer #moderna #astrazeneca #johnsonandjohnson",2021-06-05 20:49:26+00:00
1399544525509435395,"close to committing over $1-bn to moderna for covid vaccine; provide price capping waiver, indemnity: cipla to govt (pti)

read here: https://t.co/mj1ta4eeez https://t.co/s5qwyfp7ht",2021-06-01 01:53:11+00:00
1400324463674085379,"#moderna(https://t.co/or6ezhykzq) has entered into a long-term supply agreement with the united nations children's fund for the covid-19 vaccine implementation program.
the company now expects to deliver up to 600 million doses of #covid -19 per year in the european union.",2021-06-03 05:32:23+00:00
